sampleID	projectID	Race	Continent
SRR15268003	PRJNA744878	Chile	South_America
SRR15268004	PRJNA744878	Chile	South_America
SRR15268005	PRJNA744878	Chile	South_America
SRR15268006	PRJNA744878	Chile	South_America
SRR15268007	PRJNA744878	Chile	South_America
SRR15268008	PRJNA744878	Chile	South_America
SRR15268009	PRJNA744878	Chile	South_America
SRR15268010	PRJNA744878	Chile	South_America
SRR15268011	PRJNA744878	Chile	South_America
SRR15268012	PRJNA744878	Chile	South_America
SRR15268013	PRJNA744878	Chile	South_America
SRR15268014	PRJNA744878	Chile	South_America
SRR15268015	PRJNA744878	Chile	South_America
SRR15268016	PRJNA744878	Chile	South_America
SRR15268017	PRJNA744878	Chile	South_America
SRR15268018	PRJNA744878	Chile	South_America
SRR15268019	PRJNA744878	Chile	South_America
SRR15268020	PRJNA744878	Chile	South_America
SRR15268021	PRJNA744878	Chile	South_America
SRR15268022	PRJNA744878	Chile	South_America
SRR15268023	PRJNA744878	Chile	South_America
SRR15268024	PRJNA744878	Chile	South_America
SRR15268025	PRJNA744878	Chile	South_America
SRR15268026	PRJNA744878	Chile	South_America
SRR15268027	PRJNA744878	Chile	South_America
SRR15268028	PRJNA744878	Chile	South_America
SRR15268029	PRJNA744878	Chile	South_America
SRR15268030	PRJNA744878	Chile	South_America
SRR15268031	PRJNA744878	Chile	South_America
SRR15268032	PRJNA744878	Chile	South_America
SRR15268033	PRJNA744878	Chile	South_America
SRR15268034	PRJNA744878	Chile	South_America
SRR15268035	PRJNA744878	Chile	South_America
SRR15268036	PRJNA744878	Chile	South_America
SRR15268037	PRJNA744878	Chile	South_America
SRR15268038	PRJNA744878	Chile	South_America
SRR15268039	PRJNA744878	Chile	South_America
SRR15268040	PRJNA744878	Chile	South_America
SRR15268041	PRJNA744878	Chile	South_America
SRR15268042	PRJNA744878	Chile	South_America
SRR15268043	PRJNA744878	Chile	South_America
SRR15268044	PRJNA744878	Chile	South_America
SRR15268045	PRJNA744878	Chile	South_America
SRR15268046	PRJNA744878	Chile	South_America
SRR15268047	PRJNA744878	Chile	South_America
SRR15268048	PRJNA744878	Chile	South_America
SRR15268049	PRJNA744878	Chile	South_America
SRR15268050	PRJNA744878	Chile	South_America
SRR15268051	PRJNA744878	Chile	South_America
SRR15268052	PRJNA744878	Chile	South_America
SRR15268053	PRJNA744878	Chile	South_America
SRR15268054	PRJNA744878	Chile	South_America
SRR15268055	PRJNA744878	Chile	South_America
SRR15268056	PRJNA744878	Chile	South_America
SRR15268057	PRJNA744878	Chile	South_America
SRR15268058	PRJNA744878	Chile	South_America
SRR15268059	PRJNA744878	Chile	South_America
SRR15268060	PRJNA744878	Chile	South_America
SRR15268061	PRJNA744878	Chile	South_America
SRR15268062	PRJNA744878	Chile	South_America
SRR15268063	PRJNA744878	Chile	South_America
SRR15268064	PRJNA744878	Chile	South_America
SRR15268065	PRJNA744878	Chile	South_America
SRR15268077	PRJNA744878	Chile	South_America
SRR15268078	PRJNA744878	Chile	South_America
SRR15268089	PRJNA744878	Chile	South_America
SRR15268100	PRJNA744878	Chile	South_America
SRR15268102	PRJNA744878	Chile	South_America
SRR15268103	PRJNA744878	Chile	South_America
SRR15268104	PRJNA744878	Chile	South_America
SRR15268105	PRJNA744878	Chile	South_America
SRR15268106	PRJNA744878	Chile	South_America
SRR15268107	PRJNA744878	Chile	South_America
SRR15268108	PRJNA744878	Chile	South_America
SRR15268109	PRJNA744878	Chile	South_America
SRR15268110	PRJNA744878	Chile	South_America
SRR15268111	PRJNA744878	Chile	South_America
SRR15268112	PRJNA744878	Chile	South_America
SRR15268113	PRJNA744878	Chile	South_America
SRR15268114	PRJNA744878	Chile	South_America
SRR15268115	PRJNA744878	Chile	South_America
SRR15268116	PRJNA744878	Chile	South_America
SRR15268117	PRJNA744878	Chile	South_America
SRR15268118	PRJNA744878	Chile	South_America
SRR15268119	PRJNA744878	Chile	South_America
SRR15268120	PRJNA744878	Chile	South_America
SRR15268121	PRJNA744878	Chile	South_America
SRR15268122	PRJNA744878	Chile	South_America
SRR15268123	PRJNA744878	Chile	South_America
SRR15268124	PRJNA744878	Chile	South_America
SRR15268125	PRJNA744878	Chile	South_America
SRR15268126	PRJNA744878	Chile	South_America
SRR15268127	PRJNA744878	Chile	South_America
SRR15268128	PRJNA744878	Chile	South_America
SRR15268129	PRJNA744878	Chile	South_America
SRR17469118	PRJNA795185	USA	North_America
SRR17469119	PRJNA795185	USA	North_America
SRR17469120	PRJNA795185	USA	North_America
SRR17469121	PRJNA795185	USA	North_America
SRR17469122	PRJNA795185	USA	North_America
SRR17469123	PRJNA795185	USA	North_America
SRR17469124	PRJNA795185	USA	North_America
SRR17469125	PRJNA795185	USA	North_America
SRR17469126	PRJNA795185	USA	North_America
SRR17469127	PRJNA795185	USA	North_America
SRR17469128	PRJNA795185	USA	North_America
SRR17469129	PRJNA795185	USA	North_America
SRR17469130	PRJNA795185	USA	North_America
SRR17469131	PRJNA795185	USA	North_America
SRR17469132	PRJNA795185	USA	North_America
SRR17469133	PRJNA795185	USA	North_America
SRR17469134	PRJNA795185	USA	North_America
SRR17469135	PRJNA795185	USA	North_America
SRR17469136	PRJNA795185	USA	North_America
SRR17469137	PRJNA795185	USA	North_America
SRR17469138	PRJNA795185	USA	North_America
SRR17469139	PRJNA795185	USA	North_America
SRR17469140	PRJNA795185	USA	North_America
SRR17469141	PRJNA795185	USA	North_America
SRR17469142	PRJNA795185	USA	North_America
SRR17469143	PRJNA795185	USA	North_America
SRR17469144	PRJNA795185	USA	North_America
SRR17469145	PRJNA795185	USA	North_America
SRR17469146	PRJNA795185	USA	North_America
SRR17469147	PRJNA795185	USA	North_America
SRR17469148	PRJNA795185	USA	North_America
SRR17469149	PRJNA795185	USA	North_America
SRR17469150	PRJNA795185	USA	North_America
SRR17469151	PRJNA795185	USA	North_America
SRR17469152	PRJNA795185	USA	North_America
SRR17469153	PRJNA795185	USA	North_America
SRR17469154	PRJNA795185	USA	North_America
SRR17469155	PRJNA795185	USA	North_America
SRR17469156	PRJNA795185	USA	North_America
SRR17469157	PRJNA795185	USA	North_America
SRR17469158	PRJNA795185	USA	North_America
SRR17469159	PRJNA795185	USA	North_America
SRR17469160	PRJNA795185	USA	North_America
SRR17469161	PRJNA795185	USA	North_America
SRR17469162	PRJNA795185	USA	North_America
SRR17469163	PRJNA795185	USA	North_America
SRR17469164	PRJNA795185	USA	North_America
SRR17469165	PRJNA795185	USA	North_America
SRR17469166	PRJNA795185	USA	North_America
SRR17469167	PRJNA795185	USA	North_America
SRR17469168	PRJNA795185	USA	North_America
SRR17469169	PRJNA795185	USA	North_America
SRR17469170	PRJNA795185	USA	North_America
SRR17469171	PRJNA795185	USA	North_America
SRR17469172	PRJNA795185	USA	North_America
SRR17469173	PRJNA795185	USA	North_America
SRR17469174	PRJNA795185	USA	North_America
SRR17469175	PRJNA795185	USA	North_America
SRR17469176	PRJNA795185	USA	North_America
SRR17469177	PRJNA795185	USA	North_America
SRR17469178	PRJNA795185	USA	North_America
SRR17469179	PRJNA795185	USA	North_America
SRR17469180	PRJNA795185	USA	North_America
SRR17469181	PRJNA795185	USA	North_America
SRR17469182	PRJNA795185	USA	North_America
SRR17469183	PRJNA795185	USA	North_America
SRR17469184	PRJNA795185	USA	North_America
SRR17469185	PRJNA795185	USA	North_America
SRR17469186	PRJNA795185	USA	North_America
SRR17469187	PRJNA795185	USA	North_America
SRR17469188	PRJNA795185	USA	North_America
SRR17469189	PRJNA795185	USA	North_America
SRR17469190	PRJNA795185	USA	North_America
SRR17469191	PRJNA795185	USA	North_America
SRR17469192	PRJNA795185	USA	North_America
SRR17469193	PRJNA795185	USA	North_America
SRR17469194	PRJNA795185	USA	North_America
SRR17469195	PRJNA795185	USA	North_America
SRR17469196	PRJNA795185	USA	North_America
SRR17469197	PRJNA795185	USA	North_America
SRR17469198	PRJNA795185	USA	North_America
SRR17469199	PRJNA795185	USA	North_America
SRR17469200	PRJNA795185	USA	North_America
SRR17469201	PRJNA795185	USA	North_America
SRR17469202	PRJNA795185	USA	North_America
SRR17469203	PRJNA795185	USA	North_America
SRR17469204	PRJNA795185	USA	North_America
SRR17469205	PRJNA795185	USA	North_America
SRR17469206	PRJNA795185	USA	North_America
SRR17469207	PRJNA795185	USA	North_America
SRR17469208	PRJNA795185	USA	North_America
SRR17469209	PRJNA795185	USA	North_America
SRR17469210	PRJNA795185	USA	North_America
SRR17469211	PRJNA795185	USA	North_America
SRR17469212	PRJNA795185	USA	North_America
SRR17469213	PRJNA795185	USA	North_America
SRR17469214	PRJNA795185	USA	North_America
SRR17469215	PRJNA795185	USA	North_America
SRR17469216	PRJNA795185	USA	North_America
SRR17469217	PRJNA795185	USA	North_America
SRR17469218	PRJNA795185	USA	North_America
SRR17469219	PRJNA795185	USA	North_America
SRR17469220	PRJNA795185	USA	North_America
SRR17469221	PRJNA795185	USA	North_America
SRR17469222	PRJNA795185	USA	North_America
SRR17469223	PRJNA795185	USA	North_America
SRR17469224	PRJNA795185	USA	North_America
SRR17469225	PRJNA795185	USA	North_America
SRR17469226	PRJNA795185	USA	North_America
SRR17469227	PRJNA795185	USA	North_America
SRR17469228	PRJNA795185	USA	North_America
SRR17469229	PRJNA795185	USA	North_America
SRR17469230	PRJNA795185	USA	North_America
SRR17469231	PRJNA795185	USA	North_America
SRR17469232	PRJNA795185	USA	North_America
SRR17469233	PRJNA795185	USA	North_America
SRR17469234	PRJNA795185	USA	North_America
SRR17469235	PRJNA795185	USA	North_America
SRR17469236	PRJNA795185	USA	North_America
SRR17469237	PRJNA795185	USA	North_America
SRR17469238	PRJNA795185	USA	North_America
SRR17469239	PRJNA795185	USA	North_America
SRR17469240	PRJNA795185	USA	North_America
SRR17469241	PRJNA795185	USA	North_America
SRR17469242	PRJNA795185	USA	North_America
SRR17469243	PRJNA795185	USA	North_America
SRR17469244	PRJNA795185	USA	North_America
SRR17469245	PRJNA795185	USA	North_America
SRR17469246	PRJNA795185	USA	North_America
SRR17469247	PRJNA795185	USA	North_America
SRR17469248	PRJNA795185	USA	North_America
SRR17469249	PRJNA795185	USA	North_America
SRR17469250	PRJNA795185	USA	North_America
SRR17469251	PRJNA795185	USA	North_America
SRR17469252	PRJNA795185	USA	North_America
SRR17469253	PRJNA795185	USA	North_America
SRR17469254	PRJNA795185	USA	North_America
SRR17469255	PRJNA795185	USA	North_America
SRR17469256	PRJNA795185	USA	North_America
SRR17469257	PRJNA795185	USA	North_America
SRR17469258	PRJNA795185	USA	North_America
SRR17469259	PRJNA795185	USA	North_America
SRR17469260	PRJNA795185	USA	North_America
SRR17469261	PRJNA795185	USA	North_America
SRR17469262	PRJNA795185	USA	North_America
SRR17469263	PRJNA795185	USA	North_America
SRR17469264	PRJNA795185	USA	North_America
SRR17469265	PRJNA795185	USA	North_America
SRR15194771	PRJNA725496	USA	North_America
SRR15194772	PRJNA725496	USA	North_America
SRR15194773	PRJNA725496	USA	North_America
SRR15194774	PRJNA725496	USA	North_America
SRR15194775	PRJNA725496	USA	North_America
SRR15194776	PRJNA725496	USA	North_America
SRR15194777	PRJNA725496	USA	North_America
SRR15194778	PRJNA725496	USA	North_America
SRR15194779	PRJNA725496	USA	North_America
SRR15194780	PRJNA725496	USA	North_America
SRR15194781	PRJNA725496	USA	North_America
SRR15194782	PRJNA725496	USA	North_America
SRR15194783	PRJNA725496	USA	North_America
SRR15194784	PRJNA725496	USA	North_America
SRR15194785	PRJNA725496	USA	North_America
SRR15194786	PRJNA725496	USA	North_America
SRR15194787	PRJNA725496	USA	North_America
SRR15194788	PRJNA725496	USA	North_America
SRR15194789	PRJNA725496	USA	North_America
SRR15194790	PRJNA725496	USA	North_America
SRR15194791	PRJNA725496	USA	North_America
SRR15194792	PRJNA725496	USA	North_America
SRR15194793	PRJNA725496	USA	North_America
SRR15194794	PRJNA725496	USA	North_America
SRR15194795	PRJNA725496	USA	North_America
SRR15194796	PRJNA725496	USA	North_America
SRR15194797	PRJNA725496	USA	North_America
SRR15194798	PRJNA725496	USA	North_America
SRR15194799	PRJNA725496	USA	North_America
SRR15194800	PRJNA725496	USA	North_America
SRR15194801	PRJNA725496	USA	North_America
SRR15194802	PRJNA725496	USA	North_America
SRR15194803	PRJNA725496	USA	North_America
SRR15194804	PRJNA725496	USA	North_America
SRR15194805	PRJNA725496	USA	North_America
SRR15196127	PRJNA748200	Italy	Europe
SRR15196128	PRJNA748200	Italy	Europe
SRR15196129	PRJNA748200	Italy	Europe
SRR15196130	PRJNA748200	Italy	Europe
SRR15196131	PRJNA748200	Italy	Europe
SRR15196132	PRJNA748200	Italy	Europe
SRR15196133	PRJNA748200	Italy	Europe
SRR15196134	PRJNA748200	Italy	Europe
SRR15196135	PRJNA748200	Italy	Europe
SRR15196136	PRJNA748200	Italy	Europe
SRR15196137	PRJNA748200	Italy	Europe
SRR15196138	PRJNA748200	Italy	Europe
SRR15196139	PRJNA748200	Italy	Europe
SRR15196140	PRJNA748200	Italy	Europe
SRR15196141	PRJNA748200	Italy	Europe
SRR15196142	PRJNA748200	Italy	Europe
SRR15196143	PRJNA748200	Italy	Europe
SRR15196144	PRJNA748200	Italy	Europe
SRR15196145	PRJNA748200	Italy	Europe
SRR15196146	PRJNA748200	Italy	Europe
SRR15196147	PRJNA748200	Italy	Europe
SRR15196148	PRJNA748200	Italy	Europe
SRR15196149	PRJNA748200	Italy	Europe
SRR15196150	PRJNA748200	Italy	Europe
SRR15196151	PRJNA748200	Italy	Europe
SRR15196152	PRJNA748200	Italy	Europe
SRR15196153	PRJNA748200	Italy	Europe
SRR15196154	PRJNA748200	Italy	Europe
SRR15196155	PRJNA748200	Italy	Europe
SRR15196156	PRJNA748200	Italy	Europe
SRR15196157	PRJNA748200	Italy	Europe
SRR15196158	PRJNA748200	Italy	Europe
SRR15196159	PRJNA748200	Italy	Europe
SRR15196160	PRJNA748200	Italy	Europe
SRR15196161	PRJNA748200	Italy	Europe
SRR15196162	PRJNA748200	Italy	Europe
SRR15196163	PRJNA748200	Italy	Europe
SRR15196164	PRJNA748200	Italy	Europe
SRR15196165	PRJNA748200	Italy	Europe
SRR15196166	PRJNA748200	Italy	Europe
SRR15196167	PRJNA748200	Italy	Europe
SRR15196168	PRJNA748200	Italy	Europe
SRR15196169	PRJNA748200	Italy	Europe
SRR15196170	PRJNA748200	Italy	Europe
SRR15196171	PRJNA748200	Italy	Europe
SRR15196172	PRJNA748200	Italy	Europe
SRR15196173	PRJNA748200	Italy	Europe
SRR15196174	PRJNA748200	Italy	Europe
SRR15196175	PRJNA748200	Italy	Europe
SRR15196176	PRJNA748200	Italy	Europe
SRR15196177	PRJNA748200	Italy	Europe
SRR15196178	PRJNA748200	Italy	Europe
SRR15196179	PRJNA748200	Italy	Europe
SRR15196180	PRJNA748200	Italy	Europe
SRR15196181	PRJNA748200	Italy	Europe
SRR15196182	PRJNA748200	Italy	Europe
SRR15196183	PRJNA748200	Italy	Europe
SRR15196184	PRJNA748200	Italy	Europe
SRR15196185	PRJNA748200	Italy	Europe
SRR15196186	PRJNA748200	Italy	Europe
SRR15209593	PRJNA715766	USA	North_America
SRR15209594	PRJNA715766	USA	North_America
SRR15209595	PRJNA715766	USA	North_America
SRR15209596	PRJNA715766	USA	North_America
SRR15209597	PRJNA715766	USA	North_America
SRR15209598	PRJNA715766	USA	North_America
SRR15209599	PRJNA715766	USA	North_America
SRR15209600	PRJNA715766	USA	North_America
SRR15209601	PRJNA715766	USA	North_America
SRR15209602	PRJNA715766	USA	North_America
SRR15209603	PRJNA715766	USA	North_America
SRR15209604	PRJNA715766	USA	North_America
SRR15209605	PRJNA715766	USA	North_America
SRR15209606	PRJNA715766	USA	North_America
SRR15209607	PRJNA715766	USA	North_America
SRR15209608	PRJNA715766	USA	North_America
SRR15209610	PRJNA715766	USA	North_America
SRR15209611	PRJNA715766	USA	North_America
SRR15209612	PRJNA715766	USA	North_America
SRR15209613	PRJNA715766	USA	North_America
SRR15209614	PRJNA715766	USA	North_America
SRR15209615	PRJNA715766	USA	North_America
SRR15209616	PRJNA715766	USA	North_America
SRR15209617	PRJNA715766	USA	North_America
SRR15209618	PRJNA715766	USA	North_America
SRR15209619	PRJNA715766	USA	North_America
SRR15209620	PRJNA715766	USA	North_America
SRR15209621	PRJNA715766	USA	North_America
SRR15209622	PRJNA715766	USA	North_America
SRR15209623	PRJNA715766	USA	North_America
SRR15209624	PRJNA715766	USA	North_America
SRR15209625	PRJNA715766	USA	North_America
SRR15209626	PRJNA715766	USA	North_America
SRR15209627	PRJNA715766	USA	North_America
SRR15209629	PRJNA715766	USA	North_America
SRR15209630	PRJNA715766	USA	North_America
SRR15209631	PRJNA715766	USA	North_America
SRR15209632	PRJNA715766	USA	North_America
SRR15209633	PRJNA715766	USA	North_America
SRR15209634	PRJNA715766	USA	North_America
SRR15209635	PRJNA715766	USA	North_America
SRR15209636	PRJNA715766	USA	North_America
SRR15209637	PRJNA715766	USA	North_America
SRR15209638	PRJNA715766	USA	North_America
SRR15209639	PRJNA715766	USA	North_America
SRR15209640	PRJNA715766	USA	North_America
SRR15209641	PRJNA715766	USA	North_America
SRR15209642	PRJNA715766	USA	North_America
SRR15209643	PRJNA715766	USA	North_America
SRR15209644	PRJNA715766	USA	North_America
SRR15209645	PRJNA715766	USA	North_America
SRR15209646	PRJNA715766	USA	North_America
SRR15209647	PRJNA715766	USA	North_America
SRR15209648	PRJNA715766	USA	North_America
SRR15209649	PRJNA715766	USA	North_America
SRR15209650	PRJNA715766	USA	North_America
SRR15209651	PRJNA715766	USA	North_America
SRR15209652	PRJNA715766	USA	North_America
SRR15209653	PRJNA715766	USA	North_America
SRR15209654	PRJNA715766	USA	North_America
SRR15209655	PRJNA715766	USA	North_America
SRR15209656	PRJNA715766	USA	North_America
SRR15209658	PRJNA715766	USA	North_America
SRR15209659	PRJNA715766	USA	North_America
SRR15209660	PRJNA715766	USA	North_America
SRR15209661	PRJNA715766	USA	North_America
SRR15209662	PRJNA715766	USA	North_America
SRR15209663	PRJNA715766	USA	North_America
SRR15209664	PRJNA715766	USA	North_America
SRR15209665	PRJNA715766	USA	North_America
SRR15209666	PRJNA715766	USA	North_America
SRR15209667	PRJNA715766	USA	North_America
SRR15209668	PRJNA715766	USA	North_America
SRR15209669	PRJNA715766	USA	North_America
SRR15209670	PRJNA715766	USA	North_America
SRR15209672	PRJNA715766	USA	North_America
SRR15209673	PRJNA715766	USA	North_America
SRR15209674	PRJNA715766	USA	North_America
SRR15209675	PRJNA715766	USA	North_America
SRR15209676	PRJNA715766	USA	North_America
SRR15209677	PRJNA715766	USA	North_America
SRR15209678	PRJNA715766	USA	North_America
SRR15209679	PRJNA715766	USA	North_America
SRR15209680	PRJNA715766	USA	North_America
SRR15209681	PRJNA715766	USA	North_America
SRR15209682	PRJNA715766	USA	North_America
SRR15209683	PRJNA715766	USA	North_America
SRR15209684	PRJNA715766	USA	North_America
SRR15209685	PRJNA715766	USA	North_America
SRR15209686	PRJNA715766	USA	North_America
SRR15209687	PRJNA715766	USA	North_America
SRR15209688	PRJNA715766	USA	North_America
SRR15209689	PRJNA715766	USA	North_America
SRR15209690	PRJNA715766	USA	North_America
SRR15209691	PRJNA715766	USA	North_America
SRR15209692	PRJNA715766	USA	North_America
SRR15209693	PRJNA715766	USA	North_America
SRR15209694	PRJNA715766	USA	North_America
SRR15209695	PRJNA715766	USA	North_America
SRR15209696	PRJNA715766	USA	North_America
SRR15209697	PRJNA715766	USA	North_America
SRR15209698	PRJNA715766	USA	North_America
SRR15209699	PRJNA715766	USA	North_America
SRR15209700	PRJNA715766	USA	North_America
SRR15209701	PRJNA715766	USA	North_America
SRR15209702	PRJNA715766	USA	North_America
SRR15209703	PRJNA715766	USA	North_America
SRR15209704	PRJNA715766	USA	North_America
SRR15209705	PRJNA715766	USA	North_America
SRR15209706	PRJNA715766	USA	North_America
SRR15209707	PRJNA715766	USA	North_America
SRR15209709	PRJNA715766	USA	North_America
SRR15209710	PRJNA715766	USA	North_America
SRR15209711	PRJNA715766	USA	North_America
SRR15209712	PRJNA715766	USA	North_America
SRR15209713	PRJNA715766	USA	North_America
SRR15209714	PRJNA715766	USA	North_America
SRR15209715	PRJNA715766	USA	North_America
SRR15209716	PRJNA715766	USA	North_America
SRR15209717	PRJNA715766	USA	North_America
SRR15209718	PRJNA715766	USA	North_America
SRR15209719	PRJNA715766	USA	North_America
SRR15209721	PRJNA715766	USA	North_America
SRR15209722	PRJNA715766	USA	North_America
SRR15209723	PRJNA715766	USA	North_America
SRR15209724	PRJNA715766	USA	North_America
SRR15209725	PRJNA715766	USA	North_America
SRR15209726	PRJNA715766	USA	North_America
SRR15209727	PRJNA715766	USA	North_America
SRR15209728	PRJNA715766	USA	North_America
SRR15209730	PRJNA715766	USA	North_America
SRR15209731	PRJNA715766	USA	North_America
SRR15209732	PRJNA715766	USA	North_America
SRR15209733	PRJNA715766	USA	North_America
SRR15209734	PRJNA715766	USA	North_America
SRR15209735	PRJNA715766	USA	North_America
SRR15209736	PRJNA715766	USA	North_America
SRR15209737	PRJNA715766	USA	North_America
SRR15209739	PRJNA715766	USA	North_America
SRR15209740	PRJNA715766	USA	North_America
SRR15209741	PRJNA715766	USA	North_America
SRR15209742	PRJNA715766	USA	North_America
SRR15209743	PRJNA715766	USA	North_America
SRR15209744	PRJNA715766	USA	North_America
SRR15209745	PRJNA715766	USA	North_America
SRR15209746	PRJNA715766	USA	North_America
SRR15209747	PRJNA715766	USA	North_America
SRR15209748	PRJNA715766	USA	North_America
SRR15209749	PRJNA715766	USA	North_America
SRR15209750	PRJNA715766	USA	North_America
SRR15209751	PRJNA715766	USA	North_America
SRR15209752	PRJNA715766	USA	North_America
SRR15209753	PRJNA715766	USA	North_America
SRR15209754	PRJNA715766	USA	North_America
SRR15209755	PRJNA715766	USA	North_America
SRR15209757	PRJNA715766	USA	North_America
SRR15209758	PRJNA715766	USA	North_America
SRR15209759	PRJNA715766	USA	North_America
SRR15209760	PRJNA715766	USA	North_America
SRR15209761	PRJNA715766	USA	North_America
SRR15209762	PRJNA715766	USA	North_America
SRR15209763	PRJNA715766	USA	North_America
SRR15209764	PRJNA715766	USA	North_America
SRR15209765	PRJNA715766	USA	North_America
SRR15209766	PRJNA715766	USA	North_America
SRR15209767	PRJNA715766	USA	North_America
SRR15209768	PRJNA715766	USA	North_America
SRR15209769	PRJNA715766	USA	North_America
SRR15209770	PRJNA715766	USA	North_America
SRR15209771	PRJNA715766	USA	North_America
SRR15209772	PRJNA715766	USA	North_America
SRR15209773	PRJNA715766	USA	North_America
SRR15209774	PRJNA715766	USA	North_America
SRR15209775	PRJNA715766	USA	North_America
SRR15209776	PRJNA715766	USA	North_America
SRR15209778	PRJNA715766	USA	North_America
SRR15209779	PRJNA715766	USA	North_America
SRR15209780	PRJNA715766	USA	North_America
SRR15209781	PRJNA715766	USA	North_America
SRR15209782	PRJNA715766	USA	North_America
SRR15209783	PRJNA715766	USA	North_America
SRR15209784	PRJNA715766	USA	North_America
SRR15209785	PRJNA715766	USA	North_America
SRR15209786	PRJNA715766	USA	North_America
SRR15209788	PRJNA715766	USA	North_America
SRR15209789	PRJNA715766	USA	North_America
SRR15209790	PRJNA715766	USA	North_America
SRR15209791	PRJNA715766	USA	North_America
SRR15209792	PRJNA715766	USA	North_America
SRR15209793	PRJNA715766	USA	North_America
SRR15209794	PRJNA715766	USA	North_America
SRR15209795	PRJNA715766	USA	North_America
SRR15209796	PRJNA715766	USA	North_America
SRR15209797	PRJNA715766	USA	North_America
SRR15209798	PRJNA715766	USA	North_America
SRR15209799	PRJNA715766	USA	North_America
SRR15209800	PRJNA715766	USA	North_America
SRR15209801	PRJNA715766	USA	North_America
SRR15209802	PRJNA715766	USA	North_America
SRR15209803	PRJNA715766	USA	North_America
SRR15209804	PRJNA715766	USA	North_America
SRR15209805	PRJNA715766	USA	North_America
SRR15209806	PRJNA715766	USA	North_America
SRR15209807	PRJNA715766	USA	North_America
SRR15209808	PRJNA715766	USA	North_America
SRR15209809	PRJNA715766	USA	North_America
SRR15209810	PRJNA715766	USA	North_America
SRR15209811	PRJNA715766	USA	North_America
SRR15209812	PRJNA715766	USA	North_America
SRR15209813	PRJNA715766	USA	North_America
SRR15209814	PRJNA715766	USA	North_America
SRR15209815	PRJNA715766	USA	North_America
SRR15209816	PRJNA715766	USA	North_America
SRR15209817	PRJNA715766	USA	North_America
SRR15209819	PRJNA715766	USA	North_America
SRR15209820	PRJNA715766	USA	North_America
SRR15209821	PRJNA715766	USA	North_America
SRR15209822	PRJNA715766	USA	North_America
SRR15209823	PRJNA715766	USA	North_America
SRR15209824	PRJNA715766	USA	North_America
SRR15209825	PRJNA715766	USA	North_America
SRR15209826	PRJNA715766	USA	North_America
SRR15209827	PRJNA715766	USA	North_America
SRR15209828	PRJNA715766	USA	North_America
SRR15209829	PRJNA715766	USA	North_America
SRR15209830	PRJNA715766	USA	North_America
SRR15209831	PRJNA715766	USA	North_America
SRR15209832	PRJNA715766	USA	North_America
SRR15209833	PRJNA715766	USA	North_America
SRR15209834	PRJNA715766	USA	North_America
SRR15209836	PRJNA715766	USA	North_America
SRR15209837	PRJNA715766	USA	North_America
SRR15209838	PRJNA715766	USA	North_America
SRR15209839	PRJNA715766	USA	North_America
SRR15209840	PRJNA715766	USA	North_America
SRR15209841	PRJNA715766	USA	North_America
SRR15209842	PRJNA715766	USA	North_America
SRR15209843	PRJNA715766	USA	North_America
SRR15897193	PRJNA763205	Argentina	South_America
SRR15897194	PRJNA763205	Argentina	South_America
SRR15897195	PRJNA763205	Argentina	South_America
SRR15897196	PRJNA763205	Argentina	South_America
SRR15897197	PRJNA763205	Argentina	South_America
SRR15897198	PRJNA763205	Argentina	South_America
SRR15897199	PRJNA763205	Argentina	South_America
SRR15897200	PRJNA763205	Argentina	South_America
SRR15897201	PRJNA763205	Argentina	South_America
SRR15897202	PRJNA763205	Argentina	South_America
SRR15897203	PRJNA763205	Argentina	South_America
SRR15897204	PRJNA763205	Argentina	South_America
SRR15897205	PRJNA763205	Argentina	South_America
SRR15897206	PRJNA763205	Argentina	South_America
SRR15897207	PRJNA763205	Argentina	South_America
SRR15897208	PRJNA763205	Argentina	South_America
SRR15897209	PRJNA763205	Argentina	South_America
SRR15897210	PRJNA763205	Argentina	South_America
SRR15897211	PRJNA763205	Argentina	South_America
SRR15897212	PRJNA763205	Argentina	South_America
SRR15897213	PRJNA763205	Argentina	South_America
SRR15897214	PRJNA763205	Argentina	South_America
SRR15897215	PRJNA763205	Argentina	South_America
SRR15897216	PRJNA763205	Argentina	South_America
SRR15897217	PRJNA763205	Argentina	South_America
SRR15897218	PRJNA763205	Argentina	South_America
SRR15897219	PRJNA763205	Argentina	South_America
SRR15897220	PRJNA763205	Argentina	South_America
SRR15897221	PRJNA763205	Argentina	South_America
SRR17460226	PRJNA794918	Korea	Asia
SRR17460228	PRJNA794918	Korea	Asia
SRR17460229	PRJNA794918	Korea	Asia
SRR17460230	PRJNA794918	Korea	Asia
SRR17460233	PRJNA794918	Korea	Asia
SRR17460234	PRJNA794918	Korea	Asia
SRR17460235	PRJNA794918	Korea	Asia
SRR17460236	PRJNA794918	Korea	Asia
SRR17460237	PRJNA794918	Korea	Asia
SRR17460238	PRJNA794918	Korea	Asia
SRR17460239	PRJNA794918	Korea	Asia
SRR17460240	PRJNA794918	Korea	Asia
SRR17460241	PRJNA794918	Korea	Asia
SRR17460242	PRJNA794918	Korea	Asia
SRR17460243	PRJNA794918	Korea	Asia
SRR17460244	PRJNA794918	Korea	Asia
SRR17460247	PRJNA794918	Korea	Asia
SRR17460248	PRJNA794918	Korea	Asia
SRR17460249	PRJNA794918	Korea	Asia
SRR17460250	PRJNA794918	Korea	Asia
